EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
122415451,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:27,3413656,06-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415361,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:38,3413657,06-May,0,,1,1,1,1001,1,1001,0,0,0
122415444,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 13:04,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415428,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:27,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
101365795,AUS / AnPk (AUS) 31st Dec,R6 515m Vets,31/12/2015 10:05,8206939,6. Yakamov Bale,0,12.5,1,12.8867691,1,1001,1,1001,234.3,0,0
122415280,BAGS cards / Romfd 31st Dec,A8 400m,31/12/2015 13:33,8676550,5. Mulligan,0,5.5,1,1,1,1001,1,1001,0,0,0
122415250,BAGS cards / Sheff 31st Dec,A5 500m,31/12/2015 11:42,8809665,4. Economy Lady,1,9.145034745,1,6.999867146,1,1001,1,1001,2.24,0,0
101365952,NZL / AsPk (NZL) 31st Dec,R6 457m C3,31/12/2015 00:34,8884114,6. Lagoon Belle,0,,1,9,1,1001,1,1001,60.96,0,0
101365807,AUS / Mand (AUS) 31st Dec,R1 302m Gr5,31/12/2015 10:42,8913294,2. Secret Spiral,0,14.5,1,16.15384615,1,1001,1,1001,0.26,0,0
122415256,BAGS cards / Sheff 31st Dec,A4 500m,31/12/2015 12:27,9093204,3. Bodell Pearl,1,4.8,1,1,1,1001,1,1001,0,0,0
101365809,AUS / Mand (AUS) 31st Dec,R2 302m Gr4/5,31/12/2015 11:01,9252443,4. Swazi,0,37.03473015,1,1,1,1001,1,1001,0,0,0
101365795,AUS / AnPk (AUS) 31st Dec,R6 515m Vets,31/12/2015 10:05,9325531,8. Go Geronimo,0,27,1,21.69539515,1,1001,1,1001,64.28,0,0
122415284,BAGS cards / Romfd 31st Dec,A6 400m,31/12/2015 14:08,9373974,1. Renaboula Power,0,13.111635,1,1,1,1001,1,1001,0,0,0
122415319,BAGS cards / Crayfd 31st Dec,S4 540m,31/12/2015 16:18,9508878,6. Swift Breasley,0,4.9,1,1,1,1001,1,1001,0,0,0
122415260,BAGS cards / Sheff 31st Dec,A5 500m,31/12/2015 12:58,9444945,4. Boherna Petal,0,9.289505177,1,1,1,1001,1,1001,0,0,0
122415227,BAGS cards / Sund 31st Dec,A1 450m,31/12/2015 11:48,9549609,5. Emotional Dream,0,3.95,1,1,1,1001,1,1001,0,0,0
122415246,BAGS cards / Sheff 31st Dec,A2 500m,31/12/2015 11:11,9774538,2. Her In Doors,0,14.5,1,1,1,1001,1,1001,0,0,0
101365719,AUS / Hoba (AUS) 31st Dec,R9 461m Mdn,31/12/2015 11:22,10042336,6. Minstrel Miss,0,9.104922061,1,1,1,1001,1,1001,0,0,0
101365955,NZL / AsPk (NZL) 31st Dec,R9 457m C1,31/12/2015 01:26,9961236,2. Deborah Bay,0,,1,20.58964143,1,1001,1,1001,5.02,0,0
101365813,AUS / Mand (AUS) 31st Dec,R4 490m Gr5,31/12/2015 11:40,10173294,8. Yackatoo Gundi,0,28,1,1,1,1001,1,1001,0,0,0
122415292,BAGS cards / Romfd 31st Dec,A1 400m,31/12/2015 15:28,10232914,6. Jaytee Linford,0,2.815892879,1,1,1,1001,1,1001,0,0,0
101365938,AUS / Warr (AUS) 31st Dec,R8 450m Heat,31/12/2015 09:30,10155611,5. Kirabilli Rosie,0,4.9,1,4.579242286,1,1001,1,1001,591.78,0,0
122415315,BAGS cards / Crayfd 31st Dec,S7 540m,31/12/2015 15:38,10287223,3. Shoemakers Jack,0,9.6,1,1,1,1001,1,1001,0,0,0
122415229,BAGS cards / Sund 31st Dec,A4 450m,31/12/2015 12:04,10361626,3. Slaneyside Opal,0,5.070061542,1,1,1,1001,1,1001,0,0,0
101365717,AUS / Hoba (AUS) 31st Dec,R8 340m FFA,31/12/2015 10:57,10494184,9. Flashing Moon,0,85,1,43.02254197,1,1001,1,1001,83.4,0,0
101365951,NZL / AsPk (NZL) 31st Dec,R5 390m C1,31/12/2015 00:16,10463138,3. Paddy The Baker,0,,1,7.612903226,1,1001,1,1001,4.96,0,0
101366442,AUS / Trar (AUS) 1st Jan,R3 525m Heat,31/12/2015 23:37,10658004,3. Jett Zafonic,0,29,1,1,1,1001,1,1001,0,0,0
101365928,AUS / Warr (AUS) 31st Dec,R3 450m Semi,31/12/2015 07:40,10675113,6. Barcias Fate,0,9.4,1,5.806934472,1,1001,1,1001,440.12,0,0
122415225,BAGS cards / Sund 31st Dec,HC 450m,31/12/2015 11:34,10673970,2. Fairholmecracker,1,4.304282636,1,1,1,1001,1,1001,0,0,0
101365763,AUS / Mait (AUS) 31st Dec,R11 450m Gr5,31/12/2015 07:55,10675302,10. Joker Jake,0,10.5,1,8.242459397,1,1001,1,1001,120.68,0,0
122415430,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:58,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415456,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:08,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415430,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:58,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415455,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:48,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415363,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:18,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415465,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:48,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413632,01-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,3413632,01-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415458,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:47,3413632,01-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415431,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:12,3413634,02-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415429,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:42,3413634,02-Mar,1,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413635,02-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415440,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:04,3413637,02-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415431,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:12,3413638,03-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415359,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:57,3413638,03-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415441,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:18,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415442,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:32,3413642,03-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415428,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:27,3413642,03-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415427,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:12,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413646,04-May,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,3413646,04-May,0,,1,1,1,1001,1,1001,0,0,0
122415363,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:18,3413647,04-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415425,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:42,3413647,04-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415363,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:18,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415453,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:07,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415360,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:17,3413653,06-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415425,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:42,3413655,06-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415389,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:58,3413656,06-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415455,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:48,3413657,06-May,0,,1,1,1,1001,1,1001,0,0,0
122415439,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:48,6953192,01-May,1,,1,1,1,1001,1,1001,0,0,0
101365823,AUS / Mand (AUS) 31st Dec,R9 490m Gr5,31/12/2015 13:27,7748074,8. Wally Matuszek,0,30,1,1,1,1001,1,1001,0,0,0
122415260,BAGS cards / Sheff 31st Dec,A5 500m,31/12/2015 12:58,7924576,6. Slaneyside Bonny,0,11.62711396,1,1,1,1001,1,1001,0,0,0
101365743,AUS / Mait (AUS) 31st Dec,R1 565m Gr5,31/12/2015 04:37,8195491,2. Emma Phase,0,4.822714904,1,4.461956212,1,1001,1,1001,631.22,0,0
101365743,AUS / Mait (AUS) 31st Dec,R1 565m Gr5,31/12/2015 04:37,8291803,3. Nureyev,0,4.2,1,3.224361772,1,1001,1,1001,1768.96,0,0
122415237,BAGS cards / Sund 31st Dec,A3 450m,31/12/2015 13:04,8353534,5. Cushie Realta,0,7,1,1,1,1001,1,1001,0,0,0
122415307,BAGS cards / Crayfd 31st Dec,A8 380m,31/12/2015 14:18,8359143,2. Pennys Velcro,0,4.3,1,1,1,1001,1,1001,0,0,0
122415307,BAGS cards / Crayfd 31st Dec,A8 380m,31/12/2015 14:18,8588978,5. Newlawn Gretta,0,4.684481822,1,1,1,1001,1,1001,0,0,0
101365817,AUS / Mand (AUS) 31st Dec,R6 490m Gr5,31/12/2015 12:27,8823155,5. So Far,0,16,1,1,1,1001,1,1001,0,0,0
122415237,BAGS cards / Sund 31st Dec,A3 450m,31/12/2015 13:04,8837749,3. Steeple Rd Paddy,0,3.5,1,1,1,1001,1,1001,0,0,0
101365934,AUS / Warr (AUS) 31st Dec,R6 450m Heat,31/12/2015 08:45,9171427,2. Classy Sparks,0,26.31237964,1,16.36129905,1,1001,1,1001,29.56,0,0
101365775,AUS / APrk (AUS) 31st Dec,R6 600m Gr4/5,31/12/2015 10:26,9286873,5. Smashniak Gold,0,10,1,9.530853749,1,1001,1,1001,134.7,0,0
122415229,BAGS cards / Sund 31st Dec,A4 450m,31/12/2015 12:04,9483572,1. Lady Midas,0,5.2,1,1,1,1001,1,1001,0,0,0
122415290,BAGS cards / Romfd 31st Dec,A3 400m,31/12/2015 15:07,9474907,2. Teejays Tel,0,8.160156527,1,1,1,1001,1,1001,0,0,0
101365789,AUS / AnPk (AUS) 31st Dec,R3 515m Gr6,31/12/2015 08:57,10081871,4. Banker Bale,0,5.4,1,4.639855809,1,1001,1,1001,413.34,0,0
101365817,AUS / Mand (AUS) 31st Dec,R6 490m Gr5,31/12/2015 12:27,10098722,8. Starlight Beauty,0,1.85,1,1,1,1001,1,1001,0,0,0
101365719,AUS / Hoba (AUS) 31st Dec,R9 461m Mdn,31/12/2015 11:22,9961286,5. Dream Impact,0,5.65,1,1,1,1001,1,1001,0,0,0
122415225,BAGS cards / Sund 31st Dec,HC 450m,31/12/2015 11:34,10227437,6. Slaneyside Libby,0,4.324560384,1,1,1,1001,1,1001,0,0,0
101365809,AUS / Mand (AUS) 31st Dec,R2 302m Gr4/5,31/12/2015 11:01,10272981,8. Good Odds Debbie,0,4.536794143,1,1,1,1001,1,1001,0,0,0
101365763,AUS / Mait (AUS) 31st Dec,R11 450m Gr5,31/12/2015 07:55,10367576,5. Lion Of Lyon,1,5.037217327,1,4.148487452,1,1001,1,1001,651.88,0,0
101365709,AUS / Hoba (AUS) 31st Dec,R4 461m Gr6,31/12/2015 09:33,10484518,2. Spring Grove,0,90,1,67.19121813,1,1001,1,1001,28.24,0,0
101365703,AUS / Hoba (AUS) 31st Dec,R1 461m Gr6,31/12/2015 08:28,10511100,1. Jacks Missile,0,28,1,26.70651524,1,1001,1,1001,167.3,0,0
101365713,AUS / Hoba (AUS) 31st Dec,R6 461m Gr5,31/12/2015 10:17,10588076,4. Lets Win Cash,0,7.880191384,1,7.423009861,1,1001,1,1001,332.64,0,0
122415311,BAGS cards / Crayfd 31st Dec,A2 380m,31/12/2015 14:57,10586674,3. Slanan Siun,0,5.295882989,1,1,1,1001,1,1001,0,0,0
101365928,AUS / Warr (AUS) 31st Dec,R3 450m Semi,31/12/2015 07:40,10675112,4. Dom Daisy,1,2.932604846,1,2.704866627,1,1001,1,1001,5591.84,0,0
101365942,AUS / Warr (AUS) 31st Dec,R10 390m Mdn,31/12/2015 10:11,10675181,2. Iconic Chief,0,16.67308103,1,12.84501536,1,1001,1,1001,71.62,0,0
101365705,AUS / Hoba (AUS) 31st Dec,R2 461m Gr6,31/12/2015 08:51,10675194,1. Oliver Queen,0,9.734587437,1,7.365373071,1,1001,1,1001,566.38,0,0
101365707,AUS / Hoba (AUS) 31st Dec,R3 340m Gr6,31/12/2015 09:12,10675201,1. Timmyross,0,13.09934826,1,11.22106789,1,1001,1,1001,869,0,0
101365815,AUS / Mand (AUS) 31st Dec,R5 490m Final,31/12/2015 12:03,10675921,8. Emma Ejay Minion,0,30.72067902,1,1,1,1001,1,1001,0,0,0
101365811,AUS / Mand (AUS) 31st Dec,R3 490m Mdn,31/12/2015 11:16,10675822,9. Big Red Fella,0,58.9336668,1,1,1,1001,1,1001,0,0,0
122415429,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:42,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415439,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:48,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415359,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:57,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415436,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:03,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415457,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:27,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415439,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:48,3413635,02-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415429,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:42,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415364,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:37,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413645,04-Mar,1,,1,1,1,1001,1,1001,0,0,0
122415458,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:47,3413647,04-Jun,1,,1,1,1,1001,1,1001,0,0,0
122415361,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:38,3413648,05-Jan,1,,1,1,1,1001,1,1001,0,0,0
122415423,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:11,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415437,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:19,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415436,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:03,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415450,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:08,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415453,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:07,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,3413652,05-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415429,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:42,3413653,06-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415361,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:38,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415431,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:12,3413656,06-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415452,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:47,3413657,06-May,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
101365797,AUS / AnPk (AUS) 31st Dec,R7 515m Gr4,31/12/2015 10:23,8391371,7. Oakvale Flyer,0,9.2,1,7.935305757,1,1001,1,1001,424.52,0,0
101365938,AUS / Warr (AUS) 31st Dec,R8 450m Heat,31/12/2015 09:30,8470959,1. Mepunga Ranger,0,4.7,1,4.52026133,1,1001,1,1001,241.84,0,0
122415315,BAGS cards / Crayfd 31st Dec,S7 540m,31/12/2015 15:38,8712479,6. Miss Scary,0,14,1,1,1,1001,1,1001,0,0,0
122415252,BAGS cards / Sheff 31st Dec,A1 500m,31/12/2015 11:57,8982498,5. Kilpatrick Ted,1,4.806318761,1,4.599934406,1,1001,1,1001,3.26,0,0
101365781,AUS / APrk (AUS) 31st Dec,R9 520m Gr5,31/12/2015 11:34,9064487,8. Bull Titan,0,21,1,1,1,1001,1,1001,0,0,0
101365757,AUS / Mait (AUS) 31st Dec,R8 565m Gr5,31/12/2015 06:54,9067823,8. Cosmic Topper,0,25,1,16.79231063,1,1001,1,1001,209.64,0,0
122415264,BAGS cards / Sheff 31st Dec,A3 500m,31/12/2015 13:27,9116766,4. Droopys Swank,1,5.723218341,1,1,1,1001,1,1001,0,0,0
101365825,AUS / Mand (AUS) 31st Dec,R10 302m Gr4,31/12/2015 13:47,9140361,3. Zipping Celine,0,9.4,1,1,1,1001,1,1001,0,0,0
122415303,BAGS cards / Crayfd 31st Dec,A4 380m,31/12/2015 13:38,9282289,3. Jar Of Ale,0,7.6,1,1,1,1001,1,1001,0,0,0
101366440,AUS / Trar (AUS) 1st Jan,R2 525m Heat,31/12/2015 23:20,9390545,7. Dr Lachie,0,16,1,1,1,1001,1,1001,0,0,0
101365779,AUS / APrk (AUS) 31st Dec,R8 520m Gr3/4,31/12/2015 11:13,9370482,7. Magic Maiden,1,4.137809485,1,1,1,1001,1,1001,0,0,0
101365793,AUS / AnPk (AUS) 31st Dec,R5 600m Gr4/5,31/12/2015 09:42,9418486,4. Christies Girl,0,9.1,1,8.983685801,1,1001,1,1001,52.96,0,0
122415309,BAGS cards / Crayfd 31st Dec,S5 540m,31/12/2015 14:37,9812265,6. Airforce Thunder,0,5.963798513,1,1,1,1001,1,1001,0,0,0
101366440,AUS / Trar (AUS) 1st Jan,R2 525m Heat,31/12/2015 23:20,10202119,10. Big Will,0,29,1,1,1,1001,1,1001,0,0,0
122415227,BAGS cards / Sund 31st Dec,A1 450m,31/12/2015 11:48,10369741,6. Blue Rosie,0,10.5,1,1,1,1001,1,1001,0,0,0
101365807,AUS / Mand (AUS) 31st Dec,R1 302m Gr5,31/12/2015 10:42,10480364,1. Shae Monelli,0,8.9,1,8.344498445,1,1001,1,1001,205.76,0,0
122415300,BAGS cards / Romfd 31st Dec,A3 400m,31/12/2015 16:47,10570647,6. Glowing Noir,0,4.3,1,1,1,1001,1,1001,0,0,0
101365711,AUS / Hoba (AUS) 31st Dec,R5 461m Gr6,31/12/2015 09:52,10675209,9. Lengray Howler,0,38,1,25.30062893,1,1001,1,1001,15.9,0,0
122415233,BAGS cards / Sund 31st Dec,A1 450m,31/12/2015 12:32,10673995,3. Rooveslater,0,7.6,1,1,1,1001,1,1001,0,0,0
101366442,AUS / Trar (AUS) 1st Jan,R3 525m Heat,31/12/2015 23:37,10679681,1. Zipping Comet,0,1.29,1,1,1,1001,1,1001,0,0,0
101366442,AUS / Trar (AUS) 1st Jan,R3 525m Heat,31/12/2015 23:37,10679683,5. Irish Mobster,0,8.3,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415457,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:27,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415364,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:37,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415465,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:48,3413632,01-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415357,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:18,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413634,02-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415389,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:58,3413634,02-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,3413636,02-May,0,,1,1,1,1001,1,1001,0,0,0
122415426,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:57,3413636,02-May,0,,1,1,1,1001,1,1001,0,0,0
122415454,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:28,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413640,03-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415450,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:08,3413640,03-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415453,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:07,3413640,03-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415359,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:57,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415437,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:19,3413645,04-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415357,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:18,3413645,04-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415436,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:03,3413646,04-May,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413646,04-May,0,,1,1,1,1001,1,1001,0,0,0
122415458,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:47,3413646,04-May,0,,1,1,1,1001,1,1001,0,0,0
122415362,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:58,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415454,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:28,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415457,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:27,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415441,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:18,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415439,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:48,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415389,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:58,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413652,05-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415425,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:42,3413653,06-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415426,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:57,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
101365759,AUS / Mait (AUS) 31st Dec,R9 450m Gr5,31/12/2015 07:09,7583801,2. Paper Miss,0,10.5,1,8.133509131,1,1001,1,1001,254.08,0,0
101365819,AUS / Mand (AUS) 31st Dec,R7 302m FFA,31/12/2015 12:47,7988543,6. Wrong Impression,0,67.0115617,1,1,1,1001,1,1001,0,0,0
101365793,AUS / AnPk (AUS) 31st Dec,R5 600m Gr4/5,31/12/2015 09:42,8164515,5. Freesia Bale,0,19,1,17.67553442,1,1001,1,1001,254.48,0,0
122415256,BAGS cards / Sheff 31st Dec,A4 500m,31/12/2015 12:27,8394188,1. Gatelodge Dinky,0,5.1,1,1,1,1001,1,1001,0,0,0
122415315,BAGS cards / Crayfd 31st Dec,S7 540m,31/12/2015 15:38,8364240,2. Get There Amy,0,5.7,1,1,1,1001,1,1001,0,0,0
122415290,BAGS cards / Romfd 31st Dec,A3 400m,31/12/2015 15:07,8592832,6. Kay Aitch,1,3.95,1,1,1,1001,1,1001,0,0,0
101365807,AUS / Mand (AUS) 31st Dec,R1 302m Gr5,31/12/2015 10:42,8759334,5. London Town,0,23,1,21.38171612,1,1001,1,1001,24.94,0,0
122415290,BAGS cards / Romfd 31st Dec,A3 400m,31/12/2015 15:07,8712046,4. Carry Duff,0,12.2159718,1,1,1,1001,1,1001,0,0,0
101365936,AUS / Warr (AUS) 31st Dec,R7 450m Gr6/7,31/12/2015 09:09,8816557,1. All About Ash,0,15.60952764,1,9.610533839,1,1001,1,1001,363.78,0,0
